,p0_is_free,p1_is_free,p2_is_free,stack_size
26074,True,True,False,1830
26075,True,True,True,1830
26076,True,True,False,1829
26077,True,True,False,1829
26078,True,True,True,1829
26079,True,True,False,1828
26080,True,False,False,1827
26081,True,False,False,1827
26082,True,False,False,1827
26083,True,True,False,1827
26084,True,True,True,1827
26085,True,True,False,1826
26086,True,False,False,1825
26087,True,False,False,1825
26088,True,False,False,1825
26089,True,False,False,1825
26090,True,False,False,1825
26091,True,False,False,1825
26092,True,True,False,1825
26093,True,True,True,1825
26094,True,True,False,1824
26095,True,False,False,1823
26096,True,False,False,1823
26097,True,False,True,1823
26098,True,True,True,1823
26099,True,False,True,1822
26100,True,True,False,1821
26101,False,True,False,1820
26102,False,True,False,1820
26103,False,True,False,1820
26104,False,True,True,1820
26105,False,True,False,1819
26106,True,True,True,1819
26107,True,True,False,1818
26108,True,True,False,1818
26109,True,True,False,1818
26110,True,True,True,1818
26111,True,True,False,1817
26112,True,True,False,1817
26113,True,True,False,1817
26114,True,True,False,1817
26115,True,True,False,1817
26116,True,True,False,1817
26117,True,True,False,1817
26118,True,True,True,1817
26119,True,True,False,1816
26120,True,False,False,1815
26121,False,False,False,1814
26122,False,False,False,1814
26123,True,False,False,1814
26124,True,False,False,1814
26125,True,True,False,1814
26126,True,True,False,1814
26127,True,True,True,1814
26128,True,True,False,1813
26129,True,False,False,1812
26130,True,False,False,1812
26131,True,True,False,1812
26132,True,True,False,1812
26133,True,True,False,1812
26134,True,True,False,1812
26135,True,True,False,1812
26136,True,True,False,1812
26137,True,True,True,1812
26138,True,True,False,1811
26139,True,True,False,1811
26140,True,True,False,1811
26141,True,True,False,1811
26142,True,True,False,1811
26143,True,True,False,1811
26144,True,True,True,1811
26145,True,True,False,1810
26146,False,True,False,1809
26147,False,True,False,1809
26148,False,True,False,1809
26149,False,True,False,1809
26150,False,True,True,1809
26151,False,True,False,1808
26152,True,False,False,1807
26153,True,False,False,1807
26154,True,False,False,1807
26155,True,False,True,1807
26156,True,True,False,1806
26157,True,False,False,1805
26158,True,True,False,1805
26159,True,False,False,1804
26160,True,False,False,1804
26161,True,False,False,1804
26162,True,False,True,1804
26163,True,True,False,1803
26164,False,True,False,1802
26165,False,True,False,1802
26166,True,True,False,1802
26167,True,True,False,1802
26168,True,True,False,1802
26169,True,True,False,1802
26170,True,True,False,1802
26171,True,True,True,1802
26172,True,True,False,1801
26173,True,False,False,1800
26174,True,False,False,1800
26175,True,False,False,1800
26176,True,False,False,1800
26177,True,False,False,1800
26178,True,True,False,1800
26179,True,True,False,1800
26180,True,True,False,1800
26181,True,True,True,1800
26182,True,True,False,1799
26183,True,False,False,1798
26184,False,True,False,1797
26185,False,True,True,1797
26186,False,True,False,1796
26187,False,False,False,1795
26188,False,False,False,1795
26189,True,False,False,1795
26190,True,False,False,1795
26191,True,False,False,1795
26192,True,False,False,1795
26193,True,False,False,1795
26194,True,True,True,1795
26195,True,True,False,1794
26196,True,True,False,1794
26197,True,True,False,1794
26198,True,True,False,1794
26199,True,True,False,1794
26200,True,True,False,1794
26201,True,True,False,1794
26202,True,True,False,1794
26203,True,True,True,1794
26204,True,True,False,1793
26205,False,True,False,1792
26206,False,True,False,1792
26207,True,True,False,1792
26208,False,True,False,1791
26209,False,True,True,1791
26210,False,True,False,1790
26211,False,True,False,1790
26212,False,True,False,1790
26213,False,True,False,1790
26214,False,True,False,1790
26215,True,True,False,1790
26216,False,True,False,1789
26217,False,True,False,1789
26218,False,True,False,1789
26219,False,True,True,1789
26220,False,True,True,1789
26221,False,True,True,1789
26222,True,True,True,1789
26223,False,True,True,1788
26224,False,True,True,1788
26225,False,True,True,1788
26226,False,True,True,1788
26227,False,True,True,1788
26228,False,True,True,1788
26229,False,True,True,1788
26230,False,True,True,1788
26231,True,True,True,1788
26232,False,True,True,1787
26233,False,True,False,1786
26234,False,True,False,1786
26235,False,True,True,1786
26236,False,True,False,1785
26237,False,True,False,1785
26238,True,True,False,1785
26239,True,True,False,1785
26240,True,True,True,1785
26241,True,True,False,1784
26242,True,False,False,1783
26243,False,False,False,1782
26244,False,False,False,1782
26245,False,False,True,1782
26246,False,False,True,1782
26247,False,False,True,1782
26248,True,False,True,1782
26249,True,True,True,1782
26250,True,False,True,1781
26251,True,False,False,1780
26252,True,False,False,1780
26253,True,False,False,1780
26254,True,False,False,1780
26255,True,False,False,1780
26256,True,True,False,1780
26257,True,False,False,1779
26258,True,False,False,1779
26259,True,True,False,1779
26260,True,True,True,1779
26261,True,True,False,1778
26262,True,True,True,1778
26263,True,True,False,1777
26264,True,True,False,1777
26265,True,True,False,1777
26266,True,True,False,1777
26267,True,True,False,1777
26268,True,True,False,1777
26269,True,True,False,1777
26270,True,True,True,1777
26271,True,True,False,1776
26272,True,True,False,1776
26273,True,True,False,1776
26274,True,True,False,1776
26275,True,True,False,1776
26276,True,True,True,1776
26277,True,True,False,1775
26278,False,True,False,1774
26279,False,True,False,1774
26280,False,True,False,1774
26281,True,True,False,1774
26282,False,True,False,1773
26283,False,True,False,1773
26284,False,True,False,1773
26285,False,True,False,1773
26286,False,True,True,1773
26287,False,True,False,1772
26288,False,True,False,1772
26289,False,True,False,1772
26290,False,True,True,1772
26291,True,True,True,1772
26292,False,True,True,1771
26293,False,True,False,1770
26294,True,True,False,1770
26295,False,True,False,1769
26296,False,True,False,1769
26297,False,True,True,1769
26298,False,True,False,1768
26299,False,False,False,1767
26300,False,False,False,1767
26301,False,False,False,1767
26302,False,False,False,1767
26303,True,False,True,1767
26304,True,False,False,1766
26305,False,False,True,1765
26306,False,False,True,1765
26307,False,True,True,1765
26308,True,False,True,1764
26309,True,False,True,1764
26310,True,False,True,1764
26311,True,False,True,1764
26312,True,False,True,1764
26313,True,False,True,1764
26314,True,True,True,1764
26315,True,False,True,1763
26316,True,False,True,1763
26317,True,False,True,1763
26318,True,True,True,1763
26319,True,False,True,1762
26320,False,False,True,1761
26321,False,False,False,1760
26322,False,False,False,1760
26323,False,False,False,1760
26324,False,False,False,1760
26325,False,False,False,1760
26326,True,False,False,1760
26327,True,True,False,1760
26328,True,True,True,1760
26329,True,True,False,1759
26330,True,True,False,1759
26331,True,True,False,1759
26332,True,True,False,1759
26333,True,True,False,1759
26334,True,True,False,1759
26335,True,True,False,1759
26336,True,True,False,1759
26337,True,True,False,1759
26338,True,True,True,1759
26339,True,True,False,1758
26340,True,True,False,1758
26341,True,True,False,1758
26342,True,True,False,1758
26343,True,True,False,1758
26344,True,True,True,1758
26345,True,True,False,1757
26346,True,False,False,1756
26347,True,False,False,1756
26348,True,False,False,1756
26349,True,False,False,1756
26350,True,False,False,1756
26351,True,False,True,1756
26352,True,True,False,1755
26353,True,True,False,1755
26354,True,True,False,1755
26355,True,True,False,1755
26356,True,True,False,1755
26357,True,True,False,1755
26358,True,True,False,1755
26359,True,True,False,1755
26360,True,True,True,1755
26361,True,True,False,1754
26362,False,True,False,1753
26363,False,True,False,1753
26364,False,True,False,1753
26365,False,True,False,1753
26366,False,True,True,1753
26367,False,True,True,1753
26368,False,True,True,1753
26369,False,True,True,1753
26370,True,True,True,1753
26371,False,True,True,1752
26372,False,True,False,1751
26373,False,True,False,1751
26374,False,True,False,1751
26375,True,True,False,1751
26376,True,True,False,1751
26377,True,True,False,1751
26378,True,True,False,1751
26379,True,True,False,1751
26380,True,True,False,1751
26381,True,True,True,1751
26382,True,True,False,1750
26383,True,True,False,1750
26384,True,True,False,1750
26385,True,True,False,1750
26386,True,True,False,1750
26387,True,True,False,1750
26388,True,True,False,1750
26389,True,True,False,1750
26390,True,True,False,1750
26391,True,True,True,1750
26392,True,True,False,1749
26393,True,False,True,1748
26394,False,False,True,1747
26395,False,False,True,1747
26396,False,False,True,1747
26397,False,False,True,1747
26398,False,False,True,1747
26399,False,False,True,1747
26400,False,True,True,1747
26401,True,True,True,1747
26402,False,True,True,1746
26403,False,True,True,1746
26404,False,True,True,1746
26405,False,True,True,1746
26406,False,True,True,1746
26407,False,True,True,1746
26408,False,True,True,1746
26409,False,True,True,1746
26410,False,True,True,1746
26411,True,True,True,1746
26412,False,True,True,1745
26413,False,True,True,1745
26414,False,True,True,1745
26415,False,True,True,1745
26416,False,True,True,1745
26417,False,True,True,1745
26418,False,True,True,1745
26419,False,True,True,1745
26420,False,True,True,1745
26421,True,True,True,1745
26422,False,True,True,1744
26423,True,True,True,1744
26424,False,True,True,1743
26425,False,False,True,1742
26426,False,False,True,1742
26427,False,False,True,1742
26428,False,True,True,1742
26429,True,False,True,1741
26430,False,False,True,1740
26431,False,False,False,1739
26432,True,False,False,1739
26433,True,True,False,1739
26434,True,True,False,1739
26435,True,True,False,1739
26436,True,True,False,1739
26437,True,True,False,1739
26438,True,True,False,1739
26439,True,True,False,1739
26440,True,True,True,1739
26441,True,True,False,1738
26442,True,True,False,1738
26443,True,True,False,1738
26444,True,True,False,1738
26445,True,True,True,1738
26446,True,True,False,1737
26447,False,True,False,1736
26448,False,True,False,1736
26449,False,True,False,1736
26450,False,True,False,1736
26451,False,True,False,1736
26452,False,True,True,1736
26453,False,True,False,1735
26454,True,True,False,1735
26455,False,True,True,1734
26456,False,True,True,1734
26457,False,True,True,1734
26458,False,True,True,1734
26459,False,True,True,1734
26460,True,True,True,1734
26461,False,True,True,1733
26462,False,False,True,1732
26463,False,False,True,1732
26464,False,True,True,1732
26465,True,True,True,1732
26466,False,True,True,1731
26467,True,True,False,1730
26468,True,False,False,1729
26469,True,False,False,1729
26470,True,False,False,1729
26471,True,False,False,1729
26472,True,False,False,1729
26473,True,False,True,1729
26474,True,False,False,1728
26475,False,False,False,1727
26476,False,False,False,1727
26477,False,True,False,1727
26478,False,True,False,1727
26479,False,True,True,1727
26480,False,True,False,1726
26481,False,False,False,1725
26482,False,False,False,1725
26483,True,False,True,1725
26484,True,False,False,1724
26485,False,False,False,1723
26486,False,False,False,1723
26487,False,False,False,1723
26488,False,False,False,1723
26489,True,True,False,1723
26490,False,True,False,1722
26491,False,False,False,1721
26492,False,False,False,1721
26493,False,False,True,1721
26494,False,False,True,1721
26495,False,False,True,1721
26496,False,True,True,1721
26497,False,True,True,1721
26498,False,True,True,1721
26499,True,True,True,1721
26500,False,True,True,1720
26501,False,False,True,1719
26502,False,False,True,1719
26503,False,False,True,1719
26504,False,False,True,1719
26505,True,False,True,1719
26506,False,True,True,1718
26507,False,False,True,1717
26508,False,False,True,1717
26509,False,False,True,1717
26510,False,False,True,1717
26511,False,False,True,1717
26512,False,False,True,1717
26513,True,False,True,1717
26514,False,False,True,1716
26515,False,True,False,1715
26516,False,True,True,1715
26517,False,True,False,1714
26518,False,False,False,1713
26519,True,False,False,1713
26520,True,False,False,1713
26521,True,False,False,1713
26522,True,True,False,1713
26523,True,True,False,1713
26524,True,True,False,1713
26525,True,True,False,1713
26526,True,True,True,1713
26527,True,True,False,1712
26528,False,True,False,1711
26529,True,True,False,1711
26530,True,True,False,1711
26531,True,True,False,1711
26532,True,True,False,1711
26533,True,True,False,1711
26534,True,True,True,1711
26535,True,True,False,1710
26536,True,True,False,1710
26537,True,True,False,1710
26538,True,True,False,1710
26539,True,True,True,1710
26540,True,True,False,1709
26541,True,False,False,1708
26542,True,False,True,1708
26543,True,False,True,1708
26544,True,False,True,1708
26545,True,False,True,1708
26546,True,True,True,1708
26547,True,False,True,1707
26548,True,False,False,1706
26549,True,False,False,1706
26550,True,False,False,1706
26551,True,False,False,1706
26552,True,False,False,1706
26553,True,False,False,1706
26554,True,True,False,1706
26555,True,True,False,1706
